PARAM1_STR,PARAM1_NUM,CATEGORY,PARAM2_STR,PARAM2_NUM,ORDER_NUM,VALID_FLG,COMMENTS
,9687,"SUBJECT_ID_TO_CASE_ID","a44630",,,"Y","Mapping added in MIMIC2V25 release, May 17th 2010. Based on name and MRN entry at bedside monitor + date/time overlap. See release notes for more details."
,8915,"SUBJECT_ID_TO_CASE_ID","a44453",,,"Y","Mapping added in MIMIC2V25 release, May 17th 2010. Based on name and MRN entry at bedside monitor + date/time overlap. See release notes for more details."
,23455,"SUBJECT_ID_TO_CASE_ID","a44750",,,"Y","Mapping added in MIMIC2V25 release, May 17th 2010. Based on name and MRN entry at bedside monitor + date/time overlap. See release notes for more details."
,4679,"SUBJECT_ID_TO_CASE_ID","a44088",,,"Y","Mapping added in MIMIC2V25 release, May 17th 2010. Based on name and MRN entry at bedside monitor + date/time overlap. See release notes for more details."
,19624,"SUBJECT_ID_TO_CASE_ID","a41298",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19634,"SUBJECT_ID_TO_CASE_ID","a40055",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19644,"SUBJECT_ID_TO_CASE_ID","a41231",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19649,"SUBJECT_ID_TO_CASE_ID","a41347",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19655,"SUBJECT_ID_TO_CASE_ID","a42333",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19655,"SUBJECT_ID_TO_CASE_ID","a41281",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19675,"SUBJECT_ID_TO_CASE_ID","a40283",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19718,"SUBJECT_ID_TO_CASE_ID","a41499",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19733,"SUBJECT_ID_TO_CASE_ID","a42943",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19733,"SUBJECT_ID_TO_CASE_ID","a42722",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19734,"SUBJECT_ID_TO_CASE_ID","a42178",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19757,"SUBJECT_ID_TO_CASE_ID","a40187",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19765,"SUBJECT_ID_TO_CASE_ID","a42481",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19765,"SUBJECT_ID_TO_CASE_ID","a41429",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19769,"SUBJECT_ID_TO_CASE_ID","a40390",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19771,"SUBJECT_ID_TO_CASE_ID","a40459",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19771,"SUBJECT_ID_TO_CASE_ID","a40425",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19799,"SUBJECT_ID_TO_CASE_ID","a42628",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19811,"SUBJECT_ID_TO_CASE_ID","a40731",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19811,"SUBJECT_ID_TO_CASE_ID","a42343",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19811,"SUBJECT_ID_TO_CASE_ID","a42910",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19815,"SUBJECT_ID_TO_CASE_ID","a42877",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19815,"SUBJECT_ID_TO_CASE_ID","a42550",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19815,"SUBJECT_ID_TO_CASE_ID","a42495",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19834,"SUBJECT_ID_TO_CASE_ID","a42762",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19848,"SUBJECT_ID_TO_CASE_ID","a40068",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19891,"SUBJECT_ID_TO_CASE_ID","a42652",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19898,"SUBJECT_ID_TO_CASE_ID","a40309",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19911,"SUBJECT_ID_TO_CASE_ID","a43031",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19918,"SUBJECT_ID_TO_CASE_ID","a42752",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19931,"SUBJECT_ID_TO_CASE_ID","a42025",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19936,"SUBJECT_ID_TO_CASE_ID","a40079",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19947,"SUBJECT_ID_TO_CASE_ID","a42999",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19965,"SUBJECT_ID_TO_CASE_ID","a41333",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19975,"SUBJECT_ID_TO_CASE_ID","a41169",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19977,"SUBJECT_ID_TO_CASE_ID","a41543",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,19980,"SUBJECT_ID_TO_CASE_ID","a41190",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20013,"SUBJECT_ID_TO_CASE_ID","a41291",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20062,"SUBJECT_ID_TO_CASE_ID","a41870",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20095,"SUBJECT_ID_TO_CASE_ID","a41801",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20101,"SUBJECT_ID_TO_CASE_ID","a41324",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20115,"SUBJECT_ID_TO_CASE_ID","a40836",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20124,"SUBJECT_ID_TO_CASE_ID","a42657",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20128,"SUBJECT_ID_TO_CASE_ID","a40863",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20129,"SUBJECT_ID_TO_CASE_ID","a41557",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20181,"SUBJECT_ID_TO_CASE_ID","a42199",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20181,"SUBJECT_ID_TO_CASE_ID","a41504",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20190,"SUBJECT_ID_TO_CASE_ID","a41636",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20190,"SUBJECT_ID_TO_CASE_ID","a41389",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20206,"SUBJECT_ID_TO_CASE_ID","a41141",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20238,"SUBJECT_ID_TO_CASE_ID","a42560",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20238,"SUBJECT_ID_TO_CASE_ID","a41566",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20238,"SUBJECT_ID_TO_CASE_ID","a42649",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20238,"SUBJECT_ID_TO_CASE_ID","a41006",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20242,"SUBJECT_ID_TO_CASE_ID","a42798",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20246,"SUBJECT_ID_TO_CASE_ID","a41148",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4018,"SUBJECT_ID_TO_CASE_ID","a40320",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4041,"SUBJECT_ID_TO_CASE_ID","a40056",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4059,"SUBJECT_ID_TO_CASE_ID","a41946",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4059,"SUBJECT_ID_TO_CASE_ID","a40668",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4064,"SUBJECT_ID_TO_CASE_ID","a40110",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4068,"SUBJECT_ID_TO_CASE_ID","a42547",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4076,"SUBJECT_ID_TO_CASE_ID","a41246",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4077,"SUBJECT_ID_TO_CASE_ID","a41921",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4104,"SUBJECT_ID_TO_CASE_ID","a42621",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4113,"SUBJECT_ID_TO_CASE_ID","a41201",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4136,"SUBJECT_ID_TO_CASE_ID","a40986",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4142,"SUBJECT_ID_TO_CASE_ID","a42919",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4175,"SUBJECT_ID_TO_CASE_ID","a41091",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4180,"SUBJECT_ID_TO_CASE_ID","a42355",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4194,"SUBJECT_ID_TO_CASE_ID","a41370",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4248,"SUBJECT_ID_TO_CASE_ID","a42017",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4249,"SUBJECT_ID_TO_CASE_ID","a40835",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4252,"SUBJECT_ID_TO_CASE_ID","a40739",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4261,"SUBJECT_ID_TO_CASE_ID","a40319",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4263,"SUBJECT_ID_TO_CASE_ID","a42072",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4264,"SUBJECT_ID_TO_CASE_ID","a42132",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4266,"SUBJECT_ID_TO_CASE_ID","a41846",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4270,"SUBJECT_ID_TO_CASE_ID","a42872",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4286,"SUBJECT_ID_TO_CASE_ID","a40264",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4306,"SUBJECT_ID_TO_CASE_ID","a42556",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4317,"SUBJECT_ID_TO_CASE_ID","a40946",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4329,"SUBJECT_ID_TO_CASE_ID","a42566",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4338,"SUBJECT_ID_TO_CASE_ID","a41725",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4346,"SUBJECT_ID_TO_CASE_ID","a41597",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4347,"SUBJECT_ID_TO_CASE_ID","a42027",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4347,"SUBJECT_ID_TO_CASE_ID","a41070",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4347,"SUBJECT_ID_TO_CASE_ID","a40987",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4348,"SUBJECT_ID_TO_CASE_ID","a41821",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4350,"SUBJECT_ID_TO_CASE_ID","a42116",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4351,"SUBJECT_ID_TO_CASE_ID","a41029",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4362,"SUBJECT_ID_TO_CASE_ID","a42559",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4369,"SUBJECT_ID_TO_CASE_ID","a40073",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4393,"SUBJECT_ID_TO_CASE_ID","a42137",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4401,"SUBJECT_ID_TO_CASE_ID","a40084",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4406,"SUBJECT_ID_TO_CASE_ID","a42129",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4409,"SUBJECT_ID_TO_CASE_ID","a41613",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4420,"SUBJECT_ID_TO_CASE_ID","a41817",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4431,"SUBJECT_ID_TO_CASE_ID","a42043",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4436,"SUBJECT_ID_TO_CASE_ID","a41216",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4448,"SUBJECT_ID_TO_CASE_ID","a40912",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4451,"SUBJECT_ID_TO_CASE_ID","a41164",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4457,"SUBJECT_ID_TO_CASE_ID","a42552",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4462,"SUBJECT_ID_TO_CASE_ID","a42260",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4465,"SUBJECT_ID_TO_CASE_ID","a41295",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4474,"SUBJECT_ID_TO_CASE_ID","a41146",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4475,"SUBJECT_ID_TO_CASE_ID","a41046",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4481,"SUBJECT_ID_TO_CASE_ID","a41096",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4481,"SUBJECT_ID_TO_CASE_ID","a40490",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4490,"SUBJECT_ID_TO_CASE_ID","a40449",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4520,"SUBJECT_ID_TO_CASE_ID","a42460",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4520,"SUBJECT_ID_TO_CASE_ID","a40746",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,4533,"SUBJECT_ID_TO_CASE_ID","a40272",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10534,"SUBJECT_ID_TO_CASE_ID","a41402",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10534,"SUBJECT_ID_TO_CASE_ID","a41269",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10552,"SUBJECT_ID_TO_CASE_ID","a41426",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10564,"SUBJECT_ID_TO_CASE_ID","a42767",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10595,"SUBJECT_ID_TO_CASE_ID","a41656",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10604,"SUBJECT_ID_TO_CASE_ID","a42862",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10611,"SUBJECT_ID_TO_CASE_ID","a40408",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10635,"SUBJECT_ID_TO_CASE_ID","a42306",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10638,"SUBJECT_ID_TO_CASE_ID","a42100",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10651,"SUBJECT_ID_TO_CASE_ID","a42247",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10651,"SUBJECT_ID_TO_CASE_ID","a42952",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10651,"SUBJECT_ID_TO_CASE_ID","a40430",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10652,"SUBJECT_ID_TO_CASE_ID","a42081",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10655,"SUBJECT_ID_TO_CASE_ID","a41899",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10656,"SUBJECT_ID_TO_CASE_ID","a40381",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10679,"SUBJECT_ID_TO_CASE_ID","a42529",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10686,"SUBJECT_ID_TO_CASE_ID","a41387",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10689,"SUBJECT_ID_TO_CASE_ID","a41000",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10710,"SUBJECT_ID_TO_CASE_ID","a41062",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10738,"SUBJECT_ID_TO_CASE_ID","a42099",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10766,"SUBJECT_ID_TO_CASE_ID","a40196",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10782,"SUBJECT_ID_TO_CASE_ID","a42256",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10785,"SUBJECT_ID_TO_CASE_ID","a40830",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10820,"SUBJECT_ID_TO_CASE_ID","a43019",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10847,"SUBJECT_ID_TO_CASE_ID","a42063",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10856,"SUBJECT_ID_TO_CASE_ID","a41039",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10872,"SUBJECT_ID_TO_CASE_ID","a40258",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10873,"SUBJECT_ID_TO_CASE_ID","a42733",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10876,"SUBJECT_ID_TO_CASE_ID","a40773",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10906,"SUBJECT_ID_TO_CASE_ID","a40917",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10924,"SUBJECT_ID_TO_CASE_ID","a41309",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10924,"SUBJECT_ID_TO_CASE_ID","a41119",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10925,"SUBJECT_ID_TO_CASE_ID","a41704",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10926,"SUBJECT_ID_TO_CASE_ID","a42765",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10939,"SUBJECT_ID_TO_CASE_ID","a42530",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10942,"SUBJECT_ID_TO_CASE_ID","a42731",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10973,"SUBJECT_ID_TO_CASE_ID","a42960",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10985,"SUBJECT_ID_TO_CASE_ID","a41757",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,10995,"SUBJECT_ID_TO_CASE_ID","a40259",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11032,"SUBJECT_ID_TO_CASE_ID","a42726",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11043,"SUBJECT_ID_TO_CASE_ID","a42083",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11061,"SUBJECT_ID_TO_CASE_ID","a42125",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11066,"SUBJECT_ID_TO_CASE_ID","a40515",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11070,"SUBJECT_ID_TO_CASE_ID","a42549",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11086,"SUBJECT_ID_TO_CASE_ID","a40269",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11096,"SUBJECT_ID_TO_CASE_ID","a42841",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11099,"SUBJECT_ID_TO_CASE_ID","a40971",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11128,"SUBJECT_ID_TO_CASE_ID","a43001",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11136,"SUBJECT_ID_TO_CASE_ID","a42816",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11137,"SUBJECT_ID_TO_CASE_ID","a41051",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11138,"SUBJECT_ID_TO_CASE_ID","a40861",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11143,"SUBJECT_ID_TO_CASE_ID","a40975",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11161,"SUBJECT_ID_TO_CASE_ID","a40289",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11172,"SUBJECT_ID_TO_CASE_ID","a41251",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11191,"SUBJECT_ID_TO_CASE_ID","a40501",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,11200,"SUBJECT_ID_TO_CASE_ID","a42527",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20249,"SUBJECT_ID_TO_CASE_ID","a40137",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20268,"SUBJECT_ID_TO_CASE_ID","a42926",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20269,"SUBJECT_ID_TO_CASE_ID","a42852",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20303,"SUBJECT_ID_TO_CASE_ID","a41936",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20316,"SUBJECT_ID_TO_CASE_ID","a41150",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20324,"SUBJECT_ID_TO_CASE_ID","a42263",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20327,"SUBJECT_ID_TO_CASE_ID","a40013",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20345,"SUBJECT_ID_TO_CASE_ID","a41892",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20353,"SUBJECT_ID_TO_CASE_ID","a42659",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20353,"SUBJECT_ID_TO_CASE_ID","a42577",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20354,"SUBJECT_ID_TO_CASE_ID","a42181",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20354,"SUBJECT_ID_TO_CASE_ID","a42146",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20372,"SUBJECT_ID_TO_CASE_ID","a41095",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20389,"SUBJECT_ID_TO_CASE_ID","a40495",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20403,"SUBJECT_ID_TO_CASE_ID","a42753",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20407,"SUBJECT_ID_TO_CASE_ID","a41684",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20448,"SUBJECT_ID_TO_CASE_ID","a42173",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20450,"SUBJECT_ID_TO_CASE_ID","a42226",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
,20459,"SUBJECT_ID_TO_CASE_ID","a40496",,,"Y","Revised mapping for the 4 channel waveforms, updated for 2.5 release, May 17th 2010"
